easting,northing,elevation,slope
391374.7219,4048240.082,2725,44.215515
391384.0747,4048240.082,2729,45.136482
391393.4275,4048240.082,2734,45.247559
391402.7803,4048240.082,2739,44.719933
391412.1331,4048240.082,2744,43.776707
391421.4859,4048240.082,2748,42.827938
391430.8387,4048240.082,2751,44.096153
391440.1915,4048240.082,2756,44.683357
391449.5443,4048240.082,2757,43.970314
391458.8971,4048240.082,2759,42.702698
391468.2499,4048240.082,2760,41.590294
391477.6028,4048240.082,2764,42.708687
391486.9556,4048240.082,2770,43.970314
391496.3084,4048240.082,2776,44.509686
391505.6612,4048240.082,2783,43.953819
391515.014,4048240.082,2789,43.953819
391524.3668,4048240.082,2796,45.070438
391533.7196,4048240.082,2803,47.667107
391543.0724,4048240.082,2811,50.451042
391552.4252,4048240.082,2820,49.557415
391561.778,4048240.082,2826,47.835194
391571.1308,4048240.082,2833,47.346245
391580.4836,4048240.082,2839,45.977818
391589.8365,4048240.082,2844,43.278309
391599.1893,4048240.082,2848,39.372765
391608.5421,4048240.082,2853,36.538555
391617.8949,4048240.082,2857,37.806427
391627.2477,4048240.082,2863,40.389523
391636.6005,4048240.082,2868,43.404503
391645.9533,4048240.082,2875,46.699303
391655.3061,4048240.082,2881,48.78648
391664.6589,4048240.082,2888,49.368862
391674.0117,4048240.082,2894,47.968182
391683.3645,4048240.082,2900,46.228729
391692.7173,4048240.082,2907,44.509686
391702.0701,4048240.082,2913,46.848202
391711.423,4048240.082,2922,50.752422
391720.7758,4048240.082,2932,49.692532
391730.1286,4048240.082,2941,40.410446
390673.2612,4048230.729,3159,38.292923
390682.6141,4048230.729,3149,45.881962
390691.9669,4048230.729,3140,49.215298
390701.3197,4048230.729,3128,51.183456
390710.6725,4048230.729,3117,49.090385
390720.0253,4048230.729,3107,44.290962
390729.3781,4048230.729,3099,38.788082
390738.7309,4048230.729,3092,36.359238
390748.0837,4048230.729,3085,36.538555
390757.4365,4048230.729,3078,33.475155
390766.7893,4048230.729,3073,32.361385
390776.1421,4048230.729,3067,39.071766
390785.4949,4048230.729,3060,45.896381
390794.8478,4048230.729,3051,48.629917
390804.2006,4048230.729,3045,49.380028
390813.5534,4048230.729,3042,52.704468
390822.9062,4048230.729,3039,57.116829
390832.259,4048230.729,3036,59.326984
390841.6118,4048230.729,3036,59.496174
390850.9646,4048230.729,3037,59.27631
390860.3174,4048230.729,3040,58.927483
390869.6702,4048230.729,3042,57.621677
390879.023,4048230.729,3041,54.904671
390888.3758,4048230.729,3036,51.076248
390897.7286,4048230.729,3028,49.305405
390907.0814,4048230.729,3018,49.634274
390916.4343,4048230.729,3006,48.696682
390925.7871,4048230.729,2996,46.191139
390935.1399,4048230.729,2987,44.172226
390944.4927,4048230.729,2978,40.877174
390953.8455,4048230.729,2971,41.204872
390963.1983,4048230.729,2962,44.94257
390972.5511,4048230.729,2953,47.057541
390981.9039,4048230.729,2942,50.37199
390991.2567,4048230.729,2930,51.581482
391000.6095,4048230.729,2918,50.37199
391009.9623,4048230.729,2907,49.394905
391019.3151,4048230.729,2897,47.654415
391028.668,4048230.729,2887,45.447323
391038.0208,4048230.729,2878,44.693817
391047.3736,4048230.729,2869,44.683357
391056.7264,4048230.729,2860,45.824131
391066.0792,4048230.729,2850,44.693817
391075.432,4048230.729,2841,37.847546
391084.7848,4048230.729,2835,31.179171
391094.1376,4048230.729,2830,29.554436
391103.4904,4048230.729,2825,30.689173
391112.8432,4048230.729,2819,34.528126
391122.196,4048230.729,2812,36.969578
391131.5488,4048230.729,2805,36.359238
391140.9017,4048230.729,2798,37.338478
391150.2545,4048230.729,2791,37.847546
391159.6073,4048230.729,2784,34.877712
391168.9601,4048230.729,2778,32.280525
391178.3129,4048230.729,2772,30.689173
391187.6657,4048230.729,2767,30.689173
391197.0185,4048230.729,2761,34.528126
391206.3713,4048230.729,2754,35.545612
391215.7241,4048230.729,2748,33.48592
391225.0769,4048230.729,2742,32.60162
391234.4297,4048230.729,2736,30.419186
391243.7825,4048230.729,2731,30.419186
391253.1354,4048230.729,2725,30.676414
391262.4882,4048230.729,2720,26.972586
391271.841,4048230.729,2716,21.848272
391281.1938,4048230.729,2716,24.474766
391290.5466,4048230.729,2716,29.292879
391299.8994,4048230.729,2718,34.416683
391309.2522,4048230.729,2720,38.919064
391318.605,4048230.729,2724,41.71875
391327.9578,4048230.729,2727,43.185848
391337.3106,4048230.729,2730,42.946239
391346.6634,4048230.729,2732,41.737923
391356.0162,4048230.729,2733,41.871468
391365.3691,4048230.729,2733,42.314381
391374.7219,4048230.729,2734,42.228077
391384.0747,4048230.729,2737,42.442917
391393.4275,4048230.729,2742,42.708687
391402.7803,4048230.729,2747,42.128826
391412.1331,4048230.729,2751,42.246613
391421.4859,4048230.729,2756,42.265125
391430.8387,4048230.729,2759,42.999172
391440.1915,4048230.729,2764,42.491592
391449.5443,4048230.729,2766,42.041443
391458.8971,4048230.729,2767,42.570351
391468.2499,4048230.729,2768,42.228077
391477.6028,4048230.729,2771,42.265125
391486.9556,4048230.729,2776,43.472881
391496.3084,4048230.729,2783,44.504391
391505.6612,4048230.729,2789,45.050056
391515.014,4048230.729,2796,46.115665
391524.3668,4048230.729,2802,48.120342
391533.7196,4048230.729,2810,50.423599
391543.0724,4048230.729,2819,51.312199
391552.4252,4048230.729,2828,49.067547
391561.778,4048230.729,2834,46.789734
391571.1308,4048230.729,2840,45.761215
391580.4836,4048230.729,2846,43.659298
391589.8365,4048230.729,2851,41.065292
391599.1893,4048230.729,2855,38.741592
391608.5421,4048230.729,2858,37.632561
391617.8949,4048230.729,2863,38.514923
391627.2477,4048230.729,2868,42.221893
391636.6005,4048230.729,2875,46.631088
391645.9533,4048230.729,2882,49.990631
391655.3061,4048230.729,2890,50.587372
391664.6589,4048230.729,2897,48.983467
391674.0117,4048230.729,2903,46.672058
391683.3645,4048230.729,2908,44.387394
391692.7173,4048230.729,2913,44.036106
391702.0701,4048230.729,2919,48.181541
391711.423,4048230.729,2929,52.073151
391720.7758,4048230.729,2939,51.121841
391730.1286,4048230.729,2947,42.515869
390663.9084,4048221.376,3165,34.688869
390673.2612,4048221.376,3156,48.790371
390682.6141,4048221.376,3144,49.109386
390691.9669,4048221.376,3135,47.061962
390701.3197,4048221.376,3125,47.620514
390710.6725,4048221.376,3115,45.605137
390720.0253,4048221.376,3106,40.984955
390729.3781,4048221.376,3099,34.976231
390738.7309,4048221.376,3093,33.060768
390748.0837,4048221.376,3087,36.786274
390757.4365,4048221.376,3080,35.724789
390766.7893,4048221.376,3077,36.431206
390776.1421,4048221.376,3073,44.317814
390785.4949,4048221.376,3067,51.325001
390794.8478,4048221.376,3062,56.095417
390804.2006,4048221.376,3058,58.961922
390813.5534,4048221.376,3056,60.554882
390822.9062,4048221.376,3056,61.964981
390832.259,4048221.376,3054,62.363201
390841.6118,4048221.376,3052,60.498875
390850.9646,4048221.376,3053,57.447193
390860.3174,4048221.376,3055,54.107704
390869.6702,4048221.376,3056,49.078972
390879.023,4048221.376,3052,46.789734
390888.3758,4048221.376,3043,48.087585
390897.7286,4048221.376,3033,49.819069
390907.0814,4048221.376,3021,51.924633
390916.4343,4048221.376,3009,52.661461
390925.7871,4048221.376,2997,51.170509
390935.1399,4048221.376,2986,47.696671
390944.4927,4048221.376,2977,41.428173
390953.8455,4048221.376,2970,39.222992
390963.1983,4048221.376,2962,43.90974
390972.5511,4048221.376,2952,47.28986
390981.9039,4048221.376,2942,49.634274
390991.2567,4048221.376,2930,49.990631
391000.6095,4048221.376,2919,49.616013
391009.9623,4048221.376,2908,49.717937
391019.3151,4048221.376,2897,47.633236
391028.668,4048221.376,2888,45.372738
391038.0208,4048221.376,2879,45.939552
391047.3736,4048221.376,2869,46.557957
391056.7264,4048221.376,2859,45.457237
391066.0792,4048221.376,2850,42.684719
391075.432,4048221.376,2842,36.969578
391084.7848,4048221.376,2836,31.327061
391094.1376,4048221.376,2831,30.052208
391103.4904,4048221.376,2825,30.052208
391112.8432,4048221.376,2820,33.942238
391122.196,4048221.376,2813,38.356674
391131.5488,4048221.376,2805,36.882553
391140.9017,4048221.376,2799,36.882553
391150.2545,4048221.376,2791,37.847546
391159.6073,4048221.376,2784,34.877712
391168.9601,4048221.376,2778,31.67909
391178.3129,4048221.376,2773,30.561157
391187.6657,4048221.376,2767,30.561157
391197.0185,4048221.376,2762,33.356274
391206.3713,4048221.376,2755,35.985268
391215.7241,4048221.376,2748,33.356274
391225.0769,4048221.376,2743,31.179171
391234.4297,4048221.376,2737,30.210482
391243.7825,4048221.376,2732,28.857042
391253.1354,4048221.376,2727,28.555126
391262.4882,4048221.376,2722,27.036352
391271.841,4048221.376,2720,25.344843
391281.1938,4048221.376,2720,27.052256
391290.5466,4048221.376,2721,32.035526
391299.8994,4048221.376,2724,37.847546
391309.2522,4048221.376,2728,41.693146
391318.605,4048221.376,2732,43.720917
391327.9578,4048221.376,2736,43.992275
391337.3106,4048221.376,2739,42.732613
391346.6634,4048221.376,2740,40.761822
391356.0162,4048221.376,2741,39.704575
391365.3691,4048221.376,2741,39.704575
391374.7219,4048221.376,2742,39.275578
391384.0747,4048221.376,2744,38.919064
391393.4275,4048221.376,2748,39.469349
391402.7803,4048221.376,2753,39.929092
391412.1331,4048221.376,2758,41.244518
391421.4859,4048221.376,2763,41.661079
391430.8387,4048221.376,2767,41.519176
391440.1915,4048221.376,2771,41.303795
391449.5443,4048221.376,2774,41.330063
391458.8971,4048221.376,2776,42.702698
391468.2499,4048221.376,2777,43.18005
391477.6028,4048221.376,2779,42.412411
391486.9556,4048221.376,2783,43.18005
391496.3084,4048221.376,2789,45.590416
391505.6612,4048221.376,2796,47.633236
391515.014,4048221.376,2803,49.557415
391524.3668,4048221.376,2811,50.908756
391533.7196,4048221.376,2819,51.296177
391543.0724,4048221.376,2827,50.85907
391552.4252,4048221.376,2835,48.120342
391561.778,4048221.376,2842,45.663868
391571.1308,4048221.376,2848,45.232464
391580.4836,4048221.376,2853,43.83783
391589.8365,4048221.376,2858,41.356289
391599.1893,4048221.376,2861,39.313026
391608.5421,4048221.376,2865,37.640881
391617.8949,4048221.376,2868,38.640385
391627.2477,4048221.376,2874,43.997761
391636.6005,4048221.376,2882,49.200218
391645.9533,4048221.376,2891,52.142254
391655.3061,4048221.376,2900,50.543224
391664.6589,4048221.376,2905,47.654415
391674.0117,4048221.376,2911,45.247559
391683.3645,4048221.376,2915,43.636829
391692.7173,4048221.376,2920,45.824131
391702.0701,4048221.376,2927,49.979977
391711.423,4048221.376,2936,52.704468
391720.7758,4048221.376,2946,51.854301
391730.1286,4048221.376,2955,42.821999
390654.5556,4048212.023,3170,29.945843
390663.9084,4048212.023,3162,47.255043
390673.2612,4048212.023,3150,51.251209
390682.6141,4048212.023,3140,45.21735
390691.9669,4048212.023,3132,40.68671
390701.3197,4048212.023,3124,42.265125
390710.6725,4048212.023,3115,41.877796
390720.0253,4048212.023,3107,39.66074
390729.3781,4048212.023,3100,35.440964
390738.7309,4048212.023,3096,35.122894
390748.0837,4048212.023,3092,41.661079
390757.4365,4048212.023,3087,45.31279
390766.7893,4048212.023,3084,47.202652
390776.1421,4048212.023,3083,51.752693
390785.4949,4048212.023,3080,56.572975
390794.8478,4048212.023,3078,59.771984
390804.2006,4048212.023,3076,61.502247
390813.5534,4048212.023,3075,61.436241
390822.9062,4048212.023,3074,60.353161
390832.259,4048212.023,3073,59.284245
390841.6118,4048212.023,3069,56.324196
390850.9646,4048212.023,3066,48.696682
390860.3174,4048212.023,3066,37.806427
390869.6702,4048212.023,3064,33.528912
390879.023,4048212.023,3056,43.341541
390888.3758,4048212.023,3046,47.696671
390897.7286,4048212.023,3035,48.067074
390907.0814,4048212.023,3025,49.3465
390916.4343,4048212.023,3014,52.320728
390925.7871,4048212.023,3001,53.850361
390935.1399,4048212.023,2988,51.312199
390944.4927,4048212.023,2977,43.501278
390953.8455,4048212.023,2970,39.222992
390963.1983,4048212.023,2962,44.360672
390972.5511,4048212.023,2952,48.067074
390981.9039,4048212.023,2941,47.654415
390991.2567,4048212.023,2931,45.939552
391000.6095,4048212.023,2922,47.359226
391009.9623,4048212.023,2911,50.423599
391019.3151,4048212.023,2900,49.872925
391028.668,4048212.023,2890,47.633236
391038.0208,4048212.023,2880,48.339378
391047.3736,4048212.023,2869,48.315216
391056.7264,4048212.023,2859,45.090794
391066.0792,4048212.023,2850,40.542294
391075.432,4048212.023,2843,35.354836
391084.7848,4048212.023,2837,32.187622
391094.1376,4048212.023,2831,30.48387
391103.4904,4048212.023,2826,28.785656
391112.8432,4048212.023,2821,34.324936
391122.196,4048212.023,2813,38.741592
391131.5488,4048212.023,2806,36.830109
391140.9017,4048212.023,2799,36.830109
391150.2545,4048212.023,2792,37.338478
391159.6073,4048212.023,2785,34.877712
391168.9601,4048212.023,2779,31.67909
391178.3129,4048212.023,2773,30.561157
391187.6657,4048212.023,2768,31.079836
391197.0185,4048212.023,2762,32.187622
391206.3713,4048212.023,2756,34.976231
391215.7241,4048212.023,2749,34.528126
391225.0769,4048212.023,2743,30.689173
391234.4297,4048212.023,2738,28.598597
391243.7825,4048212.023,2733,26.519135
391253.1354,4048212.023,2729,24.474766
391262.4882,4048212.023,2727,26.66626
391271.841,4048212.023,2725,29.554436
391281.1938,4048212.023,2725,31.964853
391290.5466,4048212.023,2727,36.786274
391299.8994,4048212.023,2731,40.761822
391309.2522,4048212.023,2735,43.636829
391318.605,4048212.023,2740,45.136482
391327.9578,4048212.023,2744,43.992275
391337.3106,4048212.023,2747,41.71875
391346.6634,4048212.023,2748,40.185799
391356.0162,4048212.023,2748,38.741592
391365.3691,4048212.023,2749,37.338478
391374.7219,4048212.023,2749,36.680576
391384.0747,4048212.023,2751,36.671738
391393.4275,4048212.023,2754,38.292923
391402.7803,4048212.023,2759,40.493847
391412.1331,4048212.023,2764,41.71875
391421.4859,4048212.023,2770,41.330063
391430.8387,4048212.023,2774,40.604355
391440.1915,4048212.023,2778,40.93116
391449.5443,4048212.023,2782,40.816212
391458.8971,4048212.023,2784,41.402073
391468.2499,4048212.023,2786,42.369602
391477.6028,4048212.023,2787,42.436821
391486.9556,4048212.023,2790,42.666718
391496.3084,4048212.023,2796,46.115665
391505.6612,4048212.023,2804,49.539047
391515.014,4048212.023,2812,50.85907
391524.3668,4048212.023,2820,50.451042
391533.7196,4048212.023,2827,49.539047
391543.0724,4048212.023,2835,49.067547
391552.4252,4048212.023,2843,46.115665
391561.778,4048212.023,2848,44.525562
391571.1308,4048212.023,2855,45.629639
391580.4836,4048212.023,2861,45.551086
391589.8365,4048212.023,2865,44.947704
391599.1893,4048212.023,2869,42.128826
391608.5421,4048212.023,2871,38.47551
391617.8949,4048212.023,2874,40.822998
391627.2477,4048212.023,2880,47.136883
391636.6005,4048212.023,2888,51.43964
391645.9533,4048212.023,2899,52.305954
391655.3061,4048212.023,2908,49.067547
391664.6589,4048212.023,2914,46.068283
391674.0117,4048212.023,2919,43.776707
391683.3645,4048212.023,2923,43.636829
391692.7173,4048212.023,2928,46.848202
391702.0701,4048212.023,2935,50.420166
391711.423,4048212.023,2944,52.624069
391720.7758,4048212.023,2954,50.10376
391730.1286,4048212.023,2962,36.277889
390654.5556,4048202.67,3169,43.104465
390663.9084,4048202.67,3158,51.296177
390673.2612,4048202.67,3145,48.550941
390682.6141,4048202.67,3137,36.538555
390691.9669,4048202.67,3132,33.48592
390701.3197,4048202.67,3125,38.196815
390710.6725,4048202.67,3118,40.326588
390720.0253,4048202.67,3112,42.221893
390729.3781,4048202.67,3106,43.381638
390738.7309,4048202.67,3103,45.176975
390748.0837,4048202.67,3101,48.610218
390757.4365,4048202.67,3098,51.875748
390766.7893,4048202.67,3096,52.600998
390776.1421,4048202.67,3096,52.216934
390785.4949,4048202.67,3095,53.087593
390794.8478,4048202.67,3094,54.158508
390804.2006,4048202.67,3093,53.766811
390813.5534,4048202.67,3091,50.855751
390822.9062,4048202.67,3088,44.683357
390832.259,4048202.67,3086,39.842567
390841.6118,4048202.67,3080,38.47551
390850.9646,4048202.67,3074,30.992424
390860.3174,4048202.67,3069,26.320887
390869.6702,4048202.67,3064,38.47551
390879.023,4048202.67,3055,48.161171
390888.3758,4048202.67,3044,48.987301
390897.7286,4048202.67,3034,47.044273
390907.0814,4048202.67,3025,48.443581
390916.4343,4048202.67,3014,51.752693
390925.7871,4048202.67,3002,54.369507
390935.1399,4048202.67,2988,52.681549
390944.4927,4048202.67,2977,45.18708
390953.8455,4048202.67,2969,40.877174
390963.1983,4048202.67,2961,45.785446
390972.5511,4048202.67,2950,48.945072
390981.9039,4048202.67,2940,45.18708
390991.2567,4048202.67,2932,41.532131
391000.6095,4048202.67,2924,43.898701
391009.9623,4048202.67,2915,48.661377
391019.3151,4048202.67,2903,50.885593
391028.668,4048202.67,2891,49.962196
391038.0208,4048202.67,2880,50.37199
391047.3736,4048202.67,2868,49.166229
391056.7264,4048202.67,2858,43.636829
391066.0792,4048202.67,2850,39.222992
391075.432,4048202.67,2843,34.818314
391084.7848,4048202.67,2837,31.582727
391094.1376,4048202.67,2831,30.48387
391103.4904,4048202.67,2826,28.728325
391112.8432,4048202.67,2821,34.283993
391122.196,4048202.67,2813,38.741592
391131.5488,4048202.67,2806,37.30452
391140.9017,4048202.67,2799,36.812588
391150.2545,4048202.67,2792,36.323132
391159.6073,4048202.67,2785,34.324936
391168.9601,4048202.67,2779,31.67909
391178.3129,4048202.67,2774,30.561157
391187.6657,4048202.67,2768,31.67909
391197.0185,4048202.67,2762,31.67909
391206.3713,4048202.67,2757,33.356274
391215.7241,4048202.67,2750,34.0881
391225.0769,4048202.67,2744,30.676414
391234.4297,4048202.67,2739,27.660769
391243.7825,4048202.67,2735,23.983078
391253.1354,4048202.67,2732,22.43095
391262.4882,4048202.67,2731,26.001991
391271.841,4048202.67,2731,30.458027
391281.1938,4048202.67,2731,35.122894
391290.5466,4048202.67,2734,39.921902
391299.8994,4048202.67,2738,43.636829
391309.2522,4048202.67,2743,46.27557
391318.605,4048202.67,2749,46.153454
391327.9578,4048202.67,2753,43.704136
391337.3106,4048202.67,2755,41.538605
391346.6634,4048202.67,2756,40.12912
391356.0162,4048202.67,2756,38.292923
391365.3691,4048202.67,2755,35.818298
391374.7219,4048202.67,2756,33.942238
391384.0747,4048202.67,2757,33.060768
391393.4275,4048202.67,2760,36.715885
391402.7803,4048202.67,2765,41.031872
391412.1331,4048202.67,2771,42.27129
391421.4859,4048202.67,2776,41.244518
391430.8387,4048202.67,2781,40.326588
391440.1915,4048202.67,2785,40.604355
391449.5443,4048202.67,2789,40.12912
391458.8971,4048202.67,2792,40.206997
391468.2499,4048202.67,2794,41.402073
391477.6028,4048202.67,2796,42.228077
391486.9556,4048202.67,2798,42.491592
391496.3084,4048202.67,2802,46.667511
391505.6612,4048202.67,2811,50.505749
391515.014,4048202.67,2820,50.008373
391524.3668,4048202.67,2828,48.594437
391533.7196,4048202.67,2835,47.633236
391543.0724,4048202.67,2842,46.631088
391552.4252,4048202.67,2849,43.948315
391561.778,4048202.67,2855,45.050056
391571.1308,4048202.67,2862,48.598381
391580.4836,4048202.67,2869,48.983467
391589.8365,4048202.67,2875,47.423943
391599.1893,4048202.67,2878,45.050056
391608.5421,4048202.67,2878,44.588886
391617.8949,4048202.67,2881,47.415329
391627.2477,4048202.67,2888,51.398365
391636.6005,4048202.67,2897,52.920055
391645.9533,4048202.67,2906,51.780487
391655.3061,4048202.67,2915,48.132603
391664.6589,4048202.67,2922,43.586143
391674.0117,4048202.67,2926,41.795303
391683.3645,4048202.67,2930,43.94281
391692.7173,4048202.67,2936,47.28986
391702.0701,4048202.67,2943,50.420166
391711.423,4048202.67,2952,51.363331
391720.7758,4048202.67,2961,45.629639
391730.1286,4048202.67,2966,30.866745
390645.2028,4048193.318,3178,36.969578
390654.5556,4048193.318,3169,46.924286
390663.9084,4048193.318,3157,50.654995
390673.2612,4048193.318,3145,45.50671
390682.6141,4048193.318,3138,35.229614
390691.9669,4048193.318,3134,33.657204
390701.3197,4048193.318,3129,37.806427
390710.6725,4048193.318,3124,40.493847
390720.0253,4048193.318,3119,42.827938
390729.3781,4048193.318,3116,45.896381
390738.7309,4048193.318,3114,48.423603
390748.0837,4048193.318,3112,49.979977
390757.4365,4048193.318,3111,50.698761
390766.7893,4048193.318,3109,49.335308
390776.1421,4048193.318,3106,44.488491
390785.4949,4048193.318,3105,37.6492
390794.8478,4048193.318,3104,32.372906
390804.2006,4048193.318,3102,28.785656
390813.5534,4048193.318,3098,29.527098
390822.9062,4048193.318,3091,28.728325
390832.259,4048193.318,3086,33.399605
390841.6118,4048193.318,3079,38.694962
390850.9646,4048193.318,3073,39.704575
390860.3174,4048193.318,3066,44.145103
390869.6702,4048193.318,3058,49.656151
390879.023,4048193.318,3048,52.411934
390888.3758,4048193.318,3038,50.399544
390897.7286,4048193.318,3030,49.245403
390907.0814,4048193.318,3020,51.887989
390916.4343,4048193.318,3009,54.557182
390925.7871,4048193.318,2997,55.998692
390935.1399,4048193.318,2984,53.142925
390944.4927,4048193.318,2974,46.298931
390953.8455,4048193.318,2966,43.370193
390963.1983,4048193.318,2958,47.518307
390972.5511,4048193.318,2947,49.1889
390981.9039,4048193.318,2937,44.94257
390991.2567,4048193.318,2930,42.491592
391000.6095,4048193.318,2922,46.191139
391009.9623,4048193.318,2912,50.226376
391019.3151,4048193.318,2901,51.556385
391028.668,4048193.318,2889,51.076248
391038.0208,4048193.318,2878,51.170509
391047.3736,4048193.318,2866,48.423603
391056.7264,4048193.318,2857,41.251114
391066.0792,4048193.318,2850,38.356674
391075.432,4048193.318,2842,34.324936
391084.7848,4048193.318,2837,29.892403
391094.1376,4048193.318,2832,30.458027
391103.4904,4048193.318,2826,29.306749
391112.8432,4048193.318,2821,33.225597
391122.196,4048193.318,2814,38.741592
391131.5488,4048193.318,2806,38.260952
391140.9017,4048193.318,2799,36.323132
391150.2545,4048193.318,2792,35.354836
391159.6073,4048193.318,2786,33.837246
391168.9601,4048193.318,2780,32.187622
391178.3129,4048193.318,2774,30.48387
391187.6657,4048193.318,2769,31.079836
391197.0185,4048193.318,2763,32.187622
391206.3713,4048193.318,2757,32.187622
391215.7241,4048193.318,2751,31.327061
391225.0769,4048193.318,2746,28.785656
391234.4297,4048193.318,2741,26.763613
391243.7825,4048193.318,2737,24.69672
391253.1354,4048193.318,2736,26.001991
391262.4882,4048193.318,2736,29.892403
391271.841,4048193.318,2736,33.48592
391281.1938,4048193.318,2738,38.47551
391290.5466,4048193.318,2741,43.5466
391299.8994,4048193.318,2746,46.888535
391309.2522,4048193.318,2752,47.376514
391318.605,4048193.318,2757,44.615192
391327.9578,4048193.318,2761,40.500778
391337.3106,4048193.318,2763,37.244919
391346.6634,4048193.318,2764,35.316406
391356.0162,4048193.318,2763,34.976231
391365.3691,4048193.318,2762,34.324936
391374.7219,4048193.318,2762,33.269272
391384.0747,4048193.318,2762,33.752766
391393.4275,4048193.318,2765,38.826717
391402.7803,4048193.318,2771,42.827938
391412.1331,4048193.318,2777,43.433033
391421.4859,4048193.318,2783,43.092804
391430.8387,4048193.318,2787,42.946239
391440.1915,4048193.318,2792,43.226368
391449.5443,4048193.318,2796,42.827938
391458.8971,4048193.318,2799,43.185848
391468.2499,4048193.318,2802,44.215515
391477.6028,4048193.318,2804,44.588886
391486.9556,4048193.318,2806,45.407593
391496.3084,4048193.318,2810,48.519218
391505.6612,4048193.318,2819,50.433899
391515.014,4048193.318,2827,48.657448
391524.3668,4048193.318,2835,46.667511
391533.7196,4048193.318,2842,45.070438
391543.0724,4048193.318,2849,43.404503
391552.4252,4048193.318,2855,43.404503
391561.778,4048193.318,2861,48.153015
391571.1308,4048193.318,2870,52.118263
391580.4836,4048193.318,2879,51.121841
391589.8365,4048193.318,2884,48.50333
391599.1893,4048193.318,2887,47.620514
391608.5421,4048193.318,2889,48.550941
391617.8949,4048193.318,2892,50.533012
391627.2477,4048193.318,2898,52.073151
391636.6005,4048193.318,2906,51.731033
391645.9533,4048193.318,2914,50.85907
391655.3061,4048193.318,2922,48.120342
391664.6589,4048193.318,2928,44.215515
391674.0117,4048193.318,2933,43.50695
391683.3645,4048193.318,2938,46.068283
391692.7173,4048193.318,2944,48.78648
391702.0701,4048193.318,2951,50.869022
391711.423,4048193.318,2960,49.979977
391720.7758,4048193.318,2967,42.899033
391730.1286,4048193.318,2971,32.72607
390635.85,4048183.965,3184,26.519135
390645.2028,4048183.965,3178,37.929462
390654.5556,4048183.965,3169,44.885944
390663.9084,4048183.965,3159,47.599285
390673.2612,4048183.965,3150,46.699303
390682.6141,4048183.965,3144,44.761612
390691.9669,4048183.965,3139,41.928341
390701.3197,4048183.965,3135,40.007984
390710.6725,4048183.965,3130,39.704575
390720.0253,4048183.965,3127,38.919064
390729.3781,4048183.965,3125,37.574177
390738.7309,4048183.965,3124,36.104786
390748.0837,4048183.965,3123,34.406517
390757.4365,4048183.965,3121,31.618929
390766.7893,4048183.965,3118,29.554436
390776.1421,4048183.965,3114,27.767647
390785.4949,4048183.965,3108,20.516811
390794.8478,4048183.965,3106,24.192944
390804.2006,4048183.965,3101,37.30452
390813.5534,4048183.965,3094,43.404503
390822.9062,4048183.965,3088,43.970314
390832.259,4048183.965,3082,46.62653
390841.6118,4048183.965,3073,48.594437
390850.9646,4048183.965,3066,49.097988
390860.3174,4048183.965,3058,51.70623
390869.6702,4048183.965,3049,53.310139
390879.023,4048183.965,3040,52.546036
390888.3758,4048183.965,3031,50.033173
390897.7286,4048183.965,3023,50.638123
390907.0814,4048183.965,3013,53.829529
390916.4343,4048183.965,3002,56.21463
390925.7871,4048183.965,2989,55.966259
390935.1399,4048183.965,2978,51.678272
390944.4927,4048183.965,2969,46.27557
390953.8455,4048183.965,2962,45.766064
390963.1983,4048183.965,2953,49.249161
390972.5511,4048183.965,2943,49.078972
390981.9039,4048183.965,2934,46.452152
390991.2567,4048183.965,2925,46.516651
391000.6095,4048183.965,2917,50.327095
391009.9623,4048183.965,2906,52.178158
391019.3151,4048183.965,2896,50.37199
391028.668,4048183.965,2886,49.819069
391038.0208,4048183.965,2875,50.257717
391047.3736,4048183.965,2864,46.068283
391056.7264,4048183.965,2856,39.109711
391066.0792,4048183.965,2849,36.969578
391075.432,4048183.965,2842,33.269272
391084.7848,4048183.965,2837,29.945843
391094.1376,4048183.965,2831,29.945843
391103.4904,4048183.965,2826,28.728325
391112.8432,4048183.965,2821,32.680923
391122.196,4048183.965,2814,38.726063
391131.5488,4048183.965,2806,38.726063
391140.9017,4048183.965,2799,35.316406
391150.2545,4048183.965,2793,34.324936
391159.6073,4048183.965,2786,33.837246
391168.9601,4048183.965,2780,32.771091
391178.3129,4048183.965,2774,30.561157
391187.6657,4048183.965,2769,30.561157
391197.0185,4048183.965,2763,32.280525
391206.3713,4048183.965,2757,30.866745
391215.7241,4048183.965,2752,28.785656
391225.0769,4048183.965,2747,26.584686
391234.4297,4048183.965,2744,27.429382
391243.7825,4048183.965,2742,30.676414
391253.1354,4048183.965,2741,35.354836
391262.4882,4048183.965,2742,40.382542
391271.841,4048183.965,2743,43.970314
391281.1938,4048183.965,2745,47.030994
391290.5466,4048183.965,2750,48.945072
391299.8994,4048183.965,2755,48.34742
391309.2522,4048183.965,2761,44.988735
391318.605,4048183.965,2765,39.921902
391327.9578,4048183.965,2768,35.383595
391337.3106,4048183.965,2769,32.418903
391346.6634,4048183.965,2769,31.582727
391356.0162,4048183.965,2769,32.280525
391365.3691,4048183.965,2768,33.269272
391374.7219,4048183.965,2768,34.877712
391384.0747,4048183.965,2769,36.707066
391393.4275,4048183.965,2772,40.326588
391402.7803,4048183.965,2778,44.525562
391412.1331,4048183.965,2784,46.186436
391421.4859,4048183.965,2790,46.489044
